Date,Gold,Silver,Platinum,Palladium
1986-05-08,345.25,5.23,0.0,0.0
1986-05-09,345.35,5.212,0.0,0.0
1986-05-12,345.2,5.221,0.0,0.0
1986-05-13,343.7,5.158,0.0,0.0
1986-05-14,342.45,5.084,0.0,0.0
1986-05-15,342.0,5.06,0.0,0.0
1986-05-16,343.0,5.062,0.0,0.0
1986-05-19,340.8,5.05,0.0,0.0
1986-05-20,338.7,4.853,0.0,0.0
1986-05-21,338.9,4.921,0.0,0.0
1986-05-22,340.45,4.929,0.0,0.0
1986-05-23,341.1,5.002,0.0,0.0
1986-05-27,341.5,5.092,0.0,0.0
1986-05-28,343.75,5.115,0.0,0.0
1986-05-29,342.7,5.09,0.0,0.0
1986-05-30,343.2,5.205,0.0,0.0
1986-06-02,341.85,5.205,0.0,0.0
1986-06-03,342.2,5.124,0.0,0.0
1986-06-04,340.75,5.102,0.0,0.0
1986-06-05,341.75,5.147,0.0,0.0
1986-06-06,341.65,5.145,0.0,0.0
1986-06-09,341.8,5.146,0.0,0.0
1986-06-10,347.7,5.288,0.0,0.0
1986-06-11,347.4,5.328,0.0,0.0
1986-06-12,348.35,5.425,0.0,0.0
1986-06-13,346.2,5.298,0.0,0.0
1986-06-16,339.3,5.256,0.0,0.0
1986-06-17,336.75,5.075,0.0,0.0
1986-06-18,339.15,5.091,0.0,0.0
1986-06-19,339.2,5.066,0.0,0.0
1986-06-20,339.65,5.099,0.0,0.0
1986-06-23,341.05,5.105,0.0,0.0
1986-06-24,342.0,5.057,0.0,0.0
1986-06-25,344.15,5.111,0.0,0.0
1986-06-26,344.9,5.075,0.0,0.0
1986-06-27,344.5,5.04,0.0,0.0
1986-06-30,346.75,5.045,0.0,0.0
1986-07-01,345.1,5.095,0.0,0.0
1986-07-02,342.3,5.105,0.0,0.0
1986-07-03,343.85,5.066,0.0,0.0
1986-07-04,343.8,5.053,0.0,0.0
1986-07-07,344.85,5.058,0.0,0.0
1986-07-08,347.85,5.103,0.0,0.0
1986-07-09,348.1,5.11,0.0,0.0
1986-07-10,346.8,5.061,0.0,0.0
1986-07-11,348.1,5.063,0.0,0.0
1986-07-14,345.75,5.037,0.0,0.0
1986-07-15,346.0,5.03,0.0,0.0
1986-07-16,347.6,5.085,0.0,0.0
1986-07-17,347.0,5.032,0.0,0.0
1986-07-18,347.9,5.033,0.0,0.0
1986-07-21,353.95,5.029,0.0,0.0
1986-07-22,353.5,5.025,0.0,0.0
1986-07-23,347.25,4.967,0.0,0.0
1986-07-24,348.65,5.005,0.0,0.0
1986-07-25,349.4,5.01,0.0,0.0
1986-07-28,353.6,5.016,0.0,0.0
1986-07-29,351.25,5.013,0.0,0.0
1986-07-30,351.65,4.978,0.0,0.0
1986-07-31,357.5,5.045,0.0,0.0
1986-08-01,361.0,5.05,0.0,0.0
1986-08-04,359.8,5.137,0.0,0.0
1986-08-05,358.5,5.141,0.0,0.0
1986-08-06,362.4,5.183,0.0,0.0
1986-08-07,361.8,5.17,0.0,0.0
1986-08-08,368.8,5.199,0.0,0.0
1986-08-11,388.0,5.491,0.0,0.0
1986-08-12,384.0,5.425,0.0,0.0
1986-08-13,388.0,5.435,0.0,0.0
1986-08-14,385.25,5.28,0.0,0.0
1986-08-15,385.1,5.34,0.0,0.0
1986-08-18,377.25,5.205,0.0,0.0
1986-08-19,374.4,5.08,0.0,0.0
1986-08-20,378.0,5.151,0.0,0.0
1986-08-21,380.75,5.15,0.0,0.0
1986-08-22,386.25,5.256,0.0,0.0
1986-08-26,381.1,5.123,0.0,0.0
1986-08-27,380.1,5.103,0.0,0.0
1986-08-28,386.7,5.145,0.0,0.0
1986-08-29,384.7,5.17,0.0,0.0
1986-09-01,391.75,5.205,0.0,0.0
1986-09-02,393.25,5.205,0.0,0.0
1986-09-03,405.0,5.41,0.0,0.0
1986-09-04,405.5,5.296,0.0,0.0
1986-09-05,420.8,5.465,0.0,0.0
1986-09-08,418.6,5.536,0.0,0.0
1986-09-09,409.25,5.67,0.0,0.0
1986-09-10,418.5,5.78,0.0,0.0
1986-09-11,402.0,5.65,0.0,0.0
1986-09-12,419.5,5.776,0.0,0.0
1986-09-15,413.0,5.8,0.0,0.0
1986-09-16,417.25,5.833,0.0,0.0
1986-09-17,413.2,5.8,0.0,0.0
1986-09-18,417.85,5.758,0.0,0.0
1986-09-19,430.0,5.89,0.0,0.0
1986-09-22,435.5,6.03,0.0,0.0
1986-09-23,435.0,5.95,0.0,0.0
1986-09-24,431.5,5.948,0.0,0.0
1986-09-25,429.4,5.903,0.0,0.0
1986-09-26,433.0,5.76,0.0,0.0
1986-09-29,427.0,5.639,0.0,0.0
1986-09-30,423.2,5.52,0.0,0.0
1986-10-01,425.0,5.571,0.0,0.0
1986-10-02,431.3,5.56,0.0,0.0
1986-10-03,436.0,5.765,0.0,0.0
1986-10-06,436.9,5.74,0.0,0.0
1986-10-07,436.0,5.73,0.0,0.0
1986-10-08,438.1,5.683,0.0,0.0
1986-10-09,435.75,5.72,0.0,0.0
1986-10-10,430.75,5.604,0.0,0.0
1986-10-13,432.6,5.653,0.0,0.0
1986-10-14,428.8,5.64,0.0,0.0
1986-10-15,422.0,5.58,0.0,0.0
1986-10-16,425.5,5.569,0.0,0.0
1986-10-17,419.25,5.505,0.0,0.0
1986-10-20,425.0,5.55,0.0,0.0
1986-10-21,425.1,5.788,0.0,0.0
1986-10-22,425.0,5.819,0.0,0.0
1986-10-23,423.4,5.79,0.0,0.0
1986-10-24,410.5,5.621,0.0,0.0
1986-10-27,409.75,5.633,0.0,0.0
1986-10-28,410.7,5.658,0.0,0.0
1986-10-29,405.8,5.595,0.0,0.0
1986-10-30,406.5,5.597,0.0,0.0
1986-10-31,401.0,5.607,0.0,0.0
1986-11-03,406.2,5.625,0.0,0.0
1986-11-04,408.0,5.732,0.0,0.0
1986-11-05,405.25,5.735,0.0,0.0
1986-11-06,408.55,5.613,0.0,0.0
1986-11-07,408.2,5.707,0.0,0.0
1986-11-10,410.75,5.786,0.0,0.0
1986-11-11,406.0,5.738,0.0,0.0
1986-11-12,407.0,5.745,0.0,0.0
1986-11-13,407.5,5.78,0.0,0.0
1986-11-14,408.25,5.838,0.0,0.0
1986-11-17,392.5,5.657,0.0,0.0
1986-11-18,391.0,5.57,0.0,0.0
1986-11-19,393.4,5.553,0.0,0.0
1986-11-20,389.35,5.459,0.0,0.0
1986-11-21,388.2,5.445,0.0,0.0
1986-11-24,380.5,5.26,0.0,0.0
1986-11-25,383.75,5.245,0.0,0.0
1986-11-26,383.6,5.28,0.0,0.0
1986-11-27,383.5,5.265,0.0,0.0
1986-11-28,389.5,5.383,0.0,0.0
1986-12-01,395.55,5.495,0.0,0.0
1986-12-02,389.5,5.433,0.0,0.0
1986-12-03,389.75,5.313,0.0,0.0
1986-12-04,389.25,5.38,0.0,0.0
1986-12-05,388.5,5.35,0.0,0.0
1986-12-08,389.6,5.373,0.0,0.0
1986-12-09,386.8,5.351,0.0,0.0
1986-12-10,391.5,5.32,0.0,0.0
1986-12-11,388.4,5.353,0.0,0.0
1986-12-12,391.5,5.373,0.0,0.0
1986-12-15,394.3,5.446,0.0,0.0
1986-12-16,393.1,5.435,0.0,0.0
1986-12-17,392.0,5.37,0.0,0.0
1986-12-18,390.75,5.363,0.0,0.0
1986-12-19,394.8,5.375,0.0,0.0
1986-12-22,394.15,5.408,0.0,0.0
1986-12-23,389.2,5.37,0.0,0.0
1986-12-24,0.0,5.301,0.0,0.0
1986-12-29,390.1,5.318,0.0,0.0
1986-12-30,388.75,5.275,0.0,0.0
1986-12-31,0.0,5.282,0.0,0.0
1987-01-02,403.5,5.363,0.0,0.0
1987-01-05,398.95,5.368,0.0,0.0
1987-01-06,401.7,5.4,0.0,0.0
1987-01-07,400.4,5.36,0.0,0.0
1987-01-08,402.65,5.416,0.0,0.0
1987-01-09,402.0,5.388,0.0,0.0
1987-01-12,411.1,5.508,0.0,0.0
1987-01-13,409.0,5.543,0.0,0.0
1987-01-14,415.1,5.579,0.0,0.0
1987-01-15,416.25,5.567,0.0,0.0
1987-01-16,415.7,5.562,0.0,0.0
1987-01-19,422.25,5.65,0.0,0.0
1987-01-20,415.75,5.598,0.0,0.0
1987-01-21,407.2,5.475,0.0,0.0
1987-01-22,410.45,5.541,0.0,0.0
1987-01-23,400.0,5.515,0.0,0.0
1987-01-26,406.0,5.551,0.0,0.0
1987-01-27,411.5,5.625,0.0,0.0
1987-01-28,413.75,5.73,0.0,0.0
1987-01-29,409.7,5.607,0.0,0.0
1987-01-30,400.5,5.55,0.0,0.0
1987-02-02,406.75,5.529,0.0,0.0
1987-02-03,404.0,5.485,0.0,0.0
1987-02-04,402.8,5.503,0.0,0.0
1987-02-05,398.9,5.495,0.0,0.0
1987-02-06,402.6,5.564,0.0,0.0
1987-02-09,405.9,5.53,0.0,0.0
1987-02-10,402.85,5.54,0.0,0.0
1987-02-11,403.0,5.543,0.0,0.0
1987-02-12,402.3,5.511,0.0,0.0
1987-02-13,397.35,5.428,0.0,0.0
1987-02-16,397.25,5.451,0.0,0.0
1987-02-17,397.25,5.451,0.0,0.0
1987-02-18,390.0,5.39,0.0,0.0
1987-02-19,393.35,5.398,0.0,0.0
1987-02-20,399.75,5.44,0.0,0.0
1987-02-23,403.2,5.478,0.0,0.0
1987-02-24,399.3,5.45,0.0,0.0
1987-02-25,405.8,5.503,0.0,0.0
1987-02-26,404.1,5.473,0.0,0.0
1987-02-27,405.85,5.468,0.0,0.0
1987-03-02,404.25,5.429,0.0,0.0
1987-03-03,403.8,5.443,0.0,0.0
1987-03-04,406.55,5.475,0.0,0.0
1987-03-05,410.75,5.508,0.0,0.0
1987-03-06,406.3,5.533,0.0,0.0
1987-03-09,405.0,5.55,0.0,0.0
1987-03-10,405.6,5.525,0.0,0.0
1987-03-11,407.2,5.546,0.0,0.0
1987-03-12,409.9,5.565,0.0,0.0
1987-03-13,408.5,5.66,0.0,0.0
1987-03-16,405.3,5.56,0.0,0.0
1987-03-17,406.35,5.592,0.0,0.0
1987-03-18,404.35,5.576,0.0,0.0
1987-03-19,404.45,5.565,0.0,0.0
1987-03-20,404.45,5.555,0.0,0.0
1987-03-23,408.3,5.563,0.0,0.0
1987-03-24,409.0,5.712,0.0,0.0
1987-03-25,413.7,5.913,0.0,0.0
1987-03-26,411.0,5.841,0.0,0.0
1987-03-27,416.35,5.96,0.0,0.0
1987-03-30,424.0,6.229,0.0,0.0
1987-03-31,421.0,6.305,0.0,0.0
1987-04-01,418.75,6.256,0.0,0.0
1987-04-02,418.7,6.299,0.0,0.0
1987-04-03,418.7,6.353,0.0,0.0
1987-04-06,421.45,6.499,0.0,0.0
1987-04-07,418.5,6.745,0.0,0.0
1987-04-08,420.5,6.689,0.0,0.0
1987-04-09,421.0,6.653,0.0,0.0
1987-04-10,431.6,6.9,0.0,0.0
1987-04-13,435.9,6.89,0.0,0.0
1987-04-14,442.4,6.87,0.0,0.0
1987-04-15,444.1,7.242,0.0,0.0
1987-04-16,437.75,7.19,0.0,0.0
1987-04-21,449.5,7.843,0.0,0.0
1987-04-22,445.5,7.841,0.0,0.0
1987-04-23,450.5,8.302,0.0,0.0
1987-04-24,462.2,9.138,0.0,0.0
1987-04-27,474.75,10.925,0.0,0.0
1987-04-28,453.0,8.445,0.0,0.0
1987-04-29,449.0,8.252,0.0,0.0
1987-04-30,453.25,8.125,0.0,0.0
1987-05-01,456.75,7.935,0.0,0.0
1987-05-05,459.25,8.95,0.0,0.0
1987-05-06,456.25,8.193,0.0,0.0
1987-05-07,456.25,8.095,0.0,0.0
1987-05-08,453.0,8.19,0.0,0.0
1987-05-11,453.0,8.295,0.0,0.0
1987-05-12,460.7,8.69,0.0,0.0
1987-05-13,460.5,8.695,0.0,0.0
1987-05-14,461.05,8.65,0.0,0.0
1987-05-15,469.9,8.864,0.0,0.0
1987-05-18,473.25,9.443,0.0,0.0
1987-05-19,471.1,9.08,0.0,0.0
1987-05-20,475.25,9.38,0.0,0.0
1987-05-21,469.1,8.975,0.0,0.0
1987-05-22,466.5,8.993,0.0,0.0
1987-05-26,449.0,8.027,0.0,0.0
1987-05-27,449.5,7.296,0.0,0.0
1987-05-28,453.1,7.485,0.0,0.0
1987-05-29,451.0,7.685,0.0,0.0
1987-06-01,442.9,7.339,0.0,0.0
1987-06-02,455.0,7.575,0.0,0.0
1987-06-03,453.0,7.671,0.0,0.0
1987-06-04,452.75,7.63,0.0,0.0
1987-06-05,453.5,7.88,0.0,0.0
1987-06-08,456.55,7.86,0.0,0.0
1987-06-09,452.65,7.715,0.0,0.0
1987-06-10,455.65,7.93,0.0,0.0
1987-06-11,457.0,7.79,0.0,0.0
1987-06-12,455.45,7.908,0.0,0.0
1987-06-15,449.75,7.499,0.0,0.0
1987-06-16,452.75,7.669,0.0,0.0
1987-06-17,451.25,7.475,0.0,0.0
1987-06-18,452.2,7.49,0.0,0.0
1987-06-19,449.0,7.502,0.0,0.0
1987-06-22,438.0,7.0,0.0,0.0
1987-06-23,440.2,6.76,0.0,0.0
1987-06-24,441.75,6.95,0.0,0.0
1987-06-25,440.5,6.831,0.0,0.0
1987-06-26,444.1,6.81,0.0,0.0
1987-06-29,449.75,6.953,0.0,0.0
1987-06-30,447.3,7.142,0.0,0.0
1987-07-01,445.75,7.3,0.0,0.0
1987-07-02,446.25,7.38,0.0,0.0
1987-07-03,444.1,7.241,0.0,0.0
1987-07-06,443.35,7.203,0.0,0.0
1987-07-07,444.5,7.47,0.0,0.0
1987-07-08,446.4,7.36,0.0,0.0
1987-07-09,444.1,7.632,0.0,0.0
1987-07-10,444.75,7.655,0.0,0.0
1987-07-13,446.5,7.555,0.0,0.0
1987-07-14,447.0,7.696,0.0,0.0
1987-07-15,452.7,7.645,0.0,0.0
1987-07-16,453.75,7.788,0.0,0.0
1987-07-17,450.6,7.71,0.0,0.0
1987-07-20,450.9,7.526,0.0,0.0
1987-07-21,452.4,7.67,0.0,0.0
1987-07-22,454.9,7.725,0.0,0.0
1987-07-23,453.95,7.745,0.0,0.0
1987-07-24,453.3,7.683,0.0,0.0
1987-07-27,453.15,7.684,0.0,0.0
1987-07-28,456.15,7.735,0.0,0.0
1987-07-29,457.75,8.026,0.0,0.0
1987-07-30,457.15,8.005,0.0,0.0
1987-07-31,462.5,8.32,0.0,0.0
1987-08-03,472.75,8.6,0.0,0.0
1987-08-04,473.4,8.73,0.0,0.0
1987-08-05,469.8,8.43,0.0,0.0
1987-08-06,468.7,8.293,0.0,0.0
1987-08-07,464.1,7.985,0.0,0.0
1987-08-10,461.1,7.734,0.0,0.0
1987-08-11,461.2,7.815,0.0,0.0
1987-08-12,463.4,7.76,0.0,0.0
1987-08-13,462.5,7.86,0.0,0.0
1987-08-14,460.0,7.628,0.0,0.0
1987-08-17,453.3,7.53,0.0,0.0
1987-08-18,457.5,7.62,0.0,0.0
1987-08-19,456.35,7.661,0.0,0.0
1987-08-20,456.1,7.758,0.0,0.0
1987-08-21,455.5,7.615,0.0,0.0
1987-08-24,459.5,7.615,0.0,0.0
1987-08-25,458.0,7.75,0.0,0.0
1987-08-26,457.6,7.7,0.0,0.0
1987-08-27,458.75,7.728,0.0,0.0
1987-08-28,453.4,7.547,0.0,0.0
1987-09-01,453.75,7.45,0.0,0.0
1987-09-02,463.1,7.6,0.0,0.0
1987-09-03,463.7,7.66,0.0,0.0
1987-09-04,464.75,7.68,0.0,0.0
1987-09-07,463.5,7.688,0.0,0.0
1987-09-08,456.95,7.642,0.0,0.0
1987-09-09,458.3,7.517,0.0,0.0
1987-09-10,460.2,7.595,0.0,0.0
1987-09-11,459.85,7.821,0.0,0.0
1987-09-14,455.55,7.555,0.0,0.0
1987-09-15,458.8,7.71,0.0,0.0
1987-09-16,458.4,7.621,0.0,0.0
1987-09-17,460.5,7.509,0.0,0.0
1987-09-18,461.7,7.631,0.0,0.0
1987-09-21,459.1,7.36,0.0,0.0
1987-09-22,461.55,7.658,0.0,0.0
1987-09-23,462.4,7.542,0.0,0.0
1987-09-24,464.0,7.636,0.0,0.0
1987-09-25,461.8,7.57,0.0,0.0
1987-09-28,460.85,7.63,0.0,0.0
1987-09-29,459.4,7.55,0.0,0.0
1987-09-30,459.5,7.643,0.0,0.0
1987-10-01,454.9,7.55,0.0,0.0
1987-10-02,454.35,7.534,0.0,0.0
1987-10-05,456.5,7.568,0.0,0.0
1987-10-06,458.0,7.62,0.0,0.0
1987-10-07,458.05,7.653,0.0,0.0
1987-10-08,458.15,7.654,0.0,0.0
1987-10-09,462.05,7.82,0.0,0.0
1987-10-12,461.75,7.832,0.0,0.0
1987-10-13,459.2,7.73,0.0,0.0
1987-10-14,460.8,7.702,0.0,0.0
1987-10-15,466.6,7.815,0.0,0.0
1987-10-16,465.25,0.0,0.0,0.0
1987-10-19,481.0,8.308,0.0,0.0
1987-10-20,464.3,7.835,0.0,0.0
1987-10-21,467.0,7.504,0.0,0.0
1987-10-22,471.65,7.502,0.0,0.0
1987-10-23,470.5,7.526,0.0,0.0
1987-10-26,475.0,7.574,0.0,0.0
1987-10-27,474.0,7.35,0.0,0.0
1987-10-28,477.5,7.456,0.0,0.0
1987-10-29,472.45,7.14,0.0,0.0
1987-10-30,468.8,6.88,0.0,0.0
1987-11-02,469.3,7.0,0.0,0.0
1987-11-03,464.25,6.955,0.0,0.0
1987-11-04,466.15,6.74,0.0,0.0
1987-11-05,457.55,6.285,0.0,0.0
1987-11-06,460.0,6.373,0.0,0.0
1987-11-09,463.5,6.661,0.0,0.0
1987-11-10,458.25,6.411,0.0,0.0
1987-11-11,461.85,6.49,0.0,0.0
1987-11-12,462.45,6.641,0.0,0.0
1987-11-13,464.95,6.71,0.0,0.0
1987-11-16,462.1,6.558,0.0,0.0
1987-11-17,464.6,6.726,0.0,0.0
1987-11-18,463.7,6.663,0.0,0.0
1987-11-19,465.15,6.645,0.0,0.0
1987-11-20,465.7,6.6,0.0,0.0
1987-11-23,469.4,6.634,0.0,0.0
1987-11-24,475.0,6.923,0.0,0.0
1987-11-25,476.5,6.885,0.0,0.0
1987-11-26,477.65,6.95,0.0,0.0
1987-11-27,478.4,7.004,0.0,0.0
1987-11-30,492.5,7.254,0.0,0.0
1987-12-01,487.8,6.99,0.0,0.0
1987-12-02,490.9,6.933,0.0,0.0
1987-12-03,491.1,6.955,0.0,0.0
1987-12-04,486.25,6.837,0.0,0.0
1987-12-07,481.15,6.63,0.0,0.0
1987-12-08,484.3,6.705,0.0,0.0
1987-12-09,484.2,6.76,0.0,0.0
1987-12-10,488.0,6.725,0.0,0.0
1987-12-11,493.5,7.01,0.0,0.0
1987-12-14,499.75,7.04,0.0,0.0
1987-12-15,492.5,6.91,0.0,0.0
1987-12-16,486.3,6.715,0.0,0.0
1987-12-17,477.5,6.771,0.0,0.0
1987-12-18,481.0,6.794,0.0,0.0
1987-12-21,480.0,6.773,0.0,0.0
1987-12-22,483.0,6.783,0.0,0.0
1987-12-23,481.5,6.761,0.0,0.0
1987-12-24,0.0,6.73,0.0,0.0
1987-12-29,485.7,6.81,0.0,0.0
1987-12-30,484.1,6.7,0.0,0.0
1987-12-31,0.0,6.702,0.0,0.0
1988-01-04,480.5,6.635,0.0,0.0
1988-01-05,475.5,6.5,0.0,0.0
1988-01-06,481.4,6.75,0.0,0.0
1988-01-07,483.5,6.998,0.0,0.0
1988-01-08,483.9,6.85,0.0,0.0
1988-01-11,483.9,6.99,0.0,0.0
1988-01-12,480.4,6.857,0.0,0.0
1988-01-13,481.9,6.764,0.0,0.0
1988-01-14,481.4,6.785,0.0,0.0
1988-01-15,480.3,6.821,0.0,0.0
1988-01-18,475.4,6.7,0.0,0.0
1988-01-19,477.1,6.701,0.0,0.0
1988-01-20,477.65,6.73,0.0,0.0
1988-01-21,477.2,6.673,0.0,0.0
1988-01-22,476.2,6.707,0.0,0.0
1988-01-25,476.25,6.752,0.0,0.0
1988-01-26,469.75,6.623,0.0,0.0
1988-01-27,465.0,6.614,0.0,0.0
1988-01-28,466.35,6.635,0.0,0.0
1988-01-29,458.0,6.55,0.0,0.0
1988-02-01,452.7,6.535,0.0,0.0
1988-02-02,455.9,6.615,0.0,0.0
1988-02-03,445.4,6.406,0.0,0.0
1988-02-04,443.25,6.344,0.0,0.0
1988-02-05,441.7,6.388,0.0,0.0
1988-02-08,442.1,6.325,0.0,0.0
1988-02-09,438.6,6.293,0.0,0.0
1988-02-10,441.1,6.323,0.0,0.0
1988-02-11,440.6,6.27,0.0,0.0
1988-02-12,443.6,6.283,0.0,0.0
1988-02-15,445.5,6.35,0.0,0.0
1988-02-16,445.0,6.35,0.0,0.0
1988-02-17,445.6,6.36,0.0,0.0
1988-02-18,447.25,6.434,0.0,0.0
1988-02-19,442.9,6.351,0.0,0.0
1988-02-22,445.5,6.385,0.0,0.0
1988-02-23,442.4,6.375,0.0,0.0
1988-02-24,435.75,6.244,0.0,0.0
1988-02-25,432.1,6.201,0.0,0.0
1988-02-26,430.45,6.205,0.0,0.0
1988-02-29,426.15,6.138,0.0,0.0
1988-03-01,429.3,6.208,0.0,0.0
1988-03-02,428.9,6.241,0.0,0.0
1988-03-03,429.1,6.2,0.0,0.0
1988-03-04,431.8,6.267,0.0,0.0
1988-03-07,435.9,6.36,0.0,0.0
1988-03-08,436.35,6.379,0.0,0.0
1988-03-09,436.5,6.293,0.0,0.0
1988-03-10,442.4,6.388,0.0,0.0
1988-03-11,441.8,6.33,0.0,0.0
1988-03-14,442.25,6.23,0.0,0.0
1988-03-15,442.2,6.268,0.0,0.0
1988-03-16,446.2,6.369,0.0,0.0
1988-03-17,445.5,6.309,0.0,0.0
1988-03-18,442.85,6.319,0.0,0.0
1988-03-21,449.25,6.363,0.0,0.0
1988-03-22,447.9,6.433,0.0,0.0
1988-03-23,449.5,6.476,0.0,0.0
1988-03-24,453.95,6.67,0.0,0.0
1988-03-25,451.8,6.618,0.0,0.0
1988-03-28,453.9,6.65,0.0,0.0
1988-03-29,454.9,6.639,0.0,0.0
1988-03-30,453.75,6.69,0.0,0.0
1988-03-31,456.95,6.752,0.0,0.0
1988-04-05,453.6,6.73,0.0,0.0
1988-04-06,449.85,6.603,0.0,0.0
1988-04-07,447.2,6.46,0.0,0.0
1988-04-08,449.4,6.415,0.0,0.0
1988-04-11,448.8,6.405,0.0,0.0
1988-04-12,450.8,6.44,0.0,0.0
1988-04-13,449.35,6.373,0.0,0.0
1988-04-14,450.35,6.356,0.0,0.0
1988-04-15,456.3,6.46,0.0,0.0
1988-04-18,458.0,6.495,0.0,0.0
1988-04-19,456.9,6.42,0.0,0.0
1988-04-20,457.4,6.472,0.0,0.0
1988-04-21,454.25,6.429,0.0,0.0
1988-04-22,448.6,6.412,0.0,0.0
1988-04-25,450.2,6.41,0.0,0.0
1988-04-26,447.0,6.383,0.0,0.0
1988-04-27,450.3,6.37,0.0,0.0
1988-04-28,452.1,6.495,0.0,0.0
1988-04-29,449.0,6.463,0.0,0.0
1988-05-03,445.9,6.358,0.0,0.0
1988-05-04,443.25,6.318,0.0,0.0
1988-05-05,444.85,6.353,0.0,0.0
1988-05-06,442.8,6.365,0.0,0.0
1988-05-09,444.4,6.375,0.0,0.0
1988-05-10,446.65,6.45,0.0,0.0
1988-05-11,449.1,6.543,0.0,0.0
1988-05-12,451.0,6.53,0.0,0.0
1988-05-13,449.5,6.55,0.0,0.0
1988-05-16,453.25,6.665,0.0,0.0
1988-05-17,454.7,6.585,0.0,0.0
1988-05-18,454.0,6.56,0.0,0.0
1988-05-19,457.9,6.725,0.0,0.0
1988-05-20,454.9,6.62,0.0,0.0
1988-05-23,457.25,6.76,0.0,0.0
1988-05-24,457.25,6.694,0.0,0.0
1988-05-25,453.9,6.64,0.0,0.0
1988-05-26,453.25,6.57,0.0,0.0
1988-05-27,452.0,6.585,0.0,0.0
1988-05-31,455.5,6.6,0.0,0.0
1988-06-01,456.75,6.709,0.0,0.0
1988-06-02,453.7,6.76,0.0,0.0
1988-06-03,464.7,7.22,0.0,0.0
1988-06-06,464.55,7.233,0.0,0.0
1988-06-07,464.4,7.28,0.0,0.0
1988-06-08,457.85,7.191,0.0,0.0
1988-06-09,455.45,6.983,0.0,0.0
1988-06-10,457.6,7.13,0.0,0.0
1988-06-13,449.0,6.98,0.0,0.0
1988-06-14,446.5,6.98,0.0,0.0
1988-06-15,452.0,7.028,0.0,0.0
1988-06-16,453.9,7.161,0.0,0.0
1988-06-17,450.25,7.114,0.0,0.0
1988-06-20,454.2,7.225,0.0,0.0
1988-06-21,451.65,7.185,0.0,0.0
1988-06-22,448.5,7.099,0.0,0.0
1988-06-23,447.8,6.994,0.0,0.0
1988-06-24,443.25,6.914,0.0,0.0
1988-06-27,443.3,6.843,0.0,0.0
1988-06-28,443.85,6.963,0.0,0.0
1988-06-29,433.55,6.709,0.0,0.0
1988-06-30,436.55,6.65,0.0,0.0
1988-07-01,436.85,6.686,0.0,0.0
1988-07-04,437.55,6.713,0.0,0.0
1988-07-05,437.5,6.725,0.0,0.0
1988-07-06,436.8,6.775,0.0,0.0
1988-07-07,440.9,6.945,0.0,0.0
1988-07-08,439.4,6.946,0.0,0.0
1988-07-11,436.8,7.095,0.0,0.0
1988-07-12,433.8,6.89,0.0,0.0
1988-07-13,435.0,6.97,0.0,0.0
1988-07-14,440.75,7.242,0.0,0.0
1988-07-15,439.1,7.323,0.0,0.0
1988-07-18,435.65,7.24,0.0,0.0
1988-07-19,436.25,7.151,0.0,0.0
1988-07-20,444.8,7.822,0.0,0.0
1988-07-21,444.75,7.76,0.0,0.0
1988-07-22,442.2,7.708,0.0,0.0
1988-07-25,438.5,7.581,0.0,0.0
1988-07-26,431.2,6.987,0.0,0.0
1988-07-27,432.85,6.928,0.0,0.0
1988-07-28,432.75,6.778,0.0,0.0
1988-07-29,436.8,6.8,0.0,0.0
1988-08-01,434.6,6.863,0.0,0.0
1988-08-02,432.75,6.823,0.0,0.0
1988-08-03,434.1,6.76,0.0,0.0
1988-08-04,433.1,6.852,0.0,0.0
1988-08-05,432.85,6.835,0.0,0.0
1988-08-08,432.0,6.798,0.0,0.0
1988-08-09,425.8,6.699,0.0,0.0
1988-08-10,427.2,6.602,0.0,0.0
1988-08-11,427.95,6.698,0.0,0.0
1988-08-12,433.25,6.717,0.0,0.0
1988-08-15,430.25,6.695,0.0,0.0
1988-08-16,432.65,6.753,0.0,0.0
1988-08-17,429.0,6.62,0.0,0.0
1988-08-18,430.55,6.649,0.0,0.0
1988-08-19,432.6,6.675,0.0,0.0
1988-08-22,431.0,6.62,0.0,0.0
1988-08-23,432.6,6.737,0.0,0.0
1988-08-24,433.0,6.728,0.0,0.0
1988-08-25,434.2,6.779,0.0,0.0
1988-08-26,433.15,6.705,0.0,0.0
1988-08-30,427.75,6.51,0.0,0.0
1988-08-31,427.75,6.459,0.0,0.0
1988-09-01,430.4,6.548,0.0,0.0
1988-09-02,428.75,6.569,0.0,0.0
1988-09-05,427.4,6.49,0.0,0.0
1988-09-06,428.45,6.538,0.0,0.0
1988-09-07,427.25,6.509,0.0,0.0
1988-09-08,428.25,6.57,0.0,0.0
1988-09-09,429.4,6.633,0.0,0.0
1988-09-12,419.4,6.422,0.0,0.0
1988-09-13,420.45,6.443,0.0,0.0
1988-09-14,421.5,6.51,0.0,0.0
1988-09-15,418.85,6.488,0.0,0.0
1988-09-16,415.15,6.433,0.0,0.0
1988-09-19,409.0,6.29,0.0,0.0
1988-09-20,410.0,6.346,0.0,0.0
1988-09-21,400.65,6.189,0.0,0.0
1988-09-22,397.75,6.167,0.0,0.0
1988-09-23,400.35,6.238,0.0,0.0
1988-09-26,395.3,6.099,0.0,0.0
1988-09-27,397.1,6.145,0.0,0.0
1988-09-28,395.4,6.175,0.0,0.0
